miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-30b	hg38:chr8:134800572-134800592:-	2	1.019723	N	mature,MIMAT0000420
hsa-mir-30c-1	hg38:chr1:40757300-40757319:+	1	0.509861	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757320:+	1	0.509861	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757321:+	48	24.473351	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757322:+	164	83.617284	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757323:+	958	488.447304	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757324:+	716	365.060824	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71376963-71376986:-	6	3.059169	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376964-71376985:-	3	1.529584	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376964-71376986:-	110	56.084763	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376965-71376986:-	2	1.019723	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71377002-71377026:-	686	349.764979	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377003-71377026:-	975	497.114949	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377004-71377026:-	172	87.696176	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377005-71377026:-	40	20.394459	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377006-71377026:-	1	0.509861	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377026-71377050:-	1	0.509861	N	precursor
hsa-mir-30c-2	hg38:chr6:71377026-71377051:-	1	0.509861	N	precursor
hsa-mir-30c-2	hg38:chr6:71377026-71377052:-	1	0.509861	N	precursor
hsa-mir-30d	hg38:chr8:134804878-134804900:-	2	1.019723	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804879-134804901:-	4	2.039446	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804917-134804941:-	626	319.173290	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804918-134804941:-	1476	752.555553	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804919-134804941:-	6688	3409.953618	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804920-134804941:-	158	80.558115	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804921-134804941:-	35	17.845152	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804922-134804941:-	3	1.529584	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804941-134804970:-	1	0.509861	N	precursor
hsa-mir-30e	hg38:chr1:40754371-40754390:+	115	58.634071	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754391:+	18	9.177507	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754392:+	67	34.160720	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754393:+	2171	1106.909286	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754394:+	3888	1982.341457	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754395:+	1057	538.923591	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754396:+	2	1.019723	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754397:+	2	1.019723	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754393:+	50	25.493074	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754394:+	948	483.348689	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754395:+	1459	743.887908	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754396:+	128	65.262270	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754397:+	74	37.729750	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754373-40754394:+	1	0.509861	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754374-40754395:+	1	0.509861	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754411-40754433:+	1	0.509861	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754433:+	3	1.529584	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754434:+	24	12.236676	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754435:+	2	1.019723	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754432:+	9	4.588753	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754433:+	123	62.712963	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754434:+	1752	893.277323	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754435:+	2610	1330.738478	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754436:+	5	2.549307	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754434:+	10	5.098615	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754435:+	29	14.785983	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754415-40754435:+	1	0.509861	N	mature,MIMAT0000693
hsa-mir-31	hg38:chr9:21512120-21512142:-	2	1.019723	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512120-21512143:-	8	4.078892	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512121-21512143:-	2	1.019723	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512156-21512179:-	16	8.157784	N	mature,MIMAT0000089
hsa-mir-31	hg38:chr9:21512157-21512179:-	11	5.608476	N	mature,MIMAT0000089
hsa-mir-31	hg38:chr9:21512158-21512179:-	2	1.019723	N	mature,MIMAT0000089
hsa-mir-3117	hg38:chr1:66628485-66628507:+	5	2.549307	N	mature,MIMAT0014979
hsa-mir-3127	hg38:chr2:96798288-96798309:+	2	1.019723	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798288-96798311:+	5	2.549307	N	mature,MIMAT0014990
hsa-mir-3129	hg38:chr2:189133041-189133063:-	2	1.019723	N	mature,MIMAT0019202
hsa-mir-3129	hg38:chr2:189133042-189133063:-	2	1.019723	N	mature,MIMAT0019202
hsa-mir-3129	hg38:chr2:189133044-189133066:-	1	0.509861	N	mature,MIMAT0019202
hsa-mir-3130-2	hg38:chr2:206783246-206783265:+	1	0.509861	N	mature,MIMAT0014995
hsa-mir-3150a	hg38:chr8:95072924-95072947:+	1	0.509861	N	mature,MIMAT0019206
hsa-mir-3150b	hg38:chr8:95072923-95072945:-	3	1.529584	N	mature,MIMAT0018194
hsa-mir-3152	hg38:chr9:18573316-18573337:+	1	0.509861	N	mature,MIMAT0019207
hsa-mir-3170	hg38:chr13:98208532-98208553:+	1	0.509861	N	mature,MIMAT0015045
hsa-mir-3170	hg38:chr13:98208533-98208555:+	2	1.019723	N	mature,MIMAT0015045
hsa-mir-3173	hg38:chr14:95137960-95137983:-	1	0.509861	N	mature,MIMAT0019214
hsa-mir-3187	hg38:chr19:813627-813649:+	1	0.509861	N	mature,MIMAT0015069
hsa-mir-3191	hg38:chr19:47226988-47227010:-	1	0.509861	N	mature,MIMAT0022732
hsa-mir-32	hg38:chr9:109046272-109046294:-	2	1.019723	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046273-109046294:-	7	3.569030	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046274-109046294:-	1	0.509861	N	mature,MIMAT0000090
hsa-mir-3200	hg38:chr22:30731610-30731632:+	1	0.509861	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731610-30731633:+	5	2.549307	N	mature,MIMAT0015085
hsa-mir-320a	hg38:chr8:22244972-22244993:-	1	0.509861	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244972-22244996:-	2	1.019723	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244995:-	2	1.019723	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244996:-	12	6.118338	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244997:-	26	13.256399	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244995:-	2	1.019723	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244996:-	28	14.276122	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244997:-	82	41.808642	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244995:-	1	0.509861	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244996:-	54	27.532520	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244997:-	632	322.232459	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244998:-	8	4.078892	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244996:-	2	1.019723	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244997:-	93	47.417118	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244998:-	2	1.019723	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244977-22244997:-	2	1.019723	Y	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244977-22244998:-	1	0.509861	Y	mature,MIMAT0000510
hsa-mir-320b-1	hg38:chr1:116671787-116671807:+	1	0.509861	Y	mature,MIMAT0005792
hsa-mir-320b-1	hg38:chr1:116671787-116671808:+	1	0.509861	N	mature,MIMAT0005792
hsa-mir-320b-1	hg38:chr1:116671787-116671809:+	1	0.509861	N	mature,MIMAT0005792
hsa-mir-320b-2	hg38:chr1:224257048-224257071:-	1	0.509861	N	mature,MIMAT0005792
hsa-mir-320b-2	hg38:chr1:224257049-224257071:-	1	0.509861	N	mature,MIMAT0005792
hsa-mir-320b-2	hg38:chr1:224257051-224257071:-	1	0.509861	Y	mature,MIMAT0005792
hsa-mir-320b-2	hg38:chr1:224257051-224257072:-	1	0.509861	Y	mature,MIMAT0005792
hsa-mir-320c-1	hg38:chr18:21683558-21683579:+	1	0.509861	N	mature,MIMAT0005793
hsa-mir-323a	hg38:chr14:101025781-101025803:+	9	4.588753	N	mature,MIMAT0000755
hsa-mir-323a	hg38:chr14:101025782-101025803:+	8	4.078892	N	mature,MIMAT0000755
hsa-mir-323b	hg38:chr14:101056269-101056289:+	1	0.509861	N	mature,MIMAT0015050
hsa-mir-323b	hg38:chr14:101056269-101056290:+	8	4.078892	N	mature,MIMAT0015050
hsa-mir-324	hg38:chr17:7223308-7223330:-	20	10.197230	N	mature,MIMAT0000762
hsa-mir-324	hg38:chr17:7223341-7223365:-	4	2.039446	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223342-7223365:-	35	17.845152	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223343-7223365:-	18	9.177507	N	mature,MIMAT0000761
hsa-mir-324	hg38:chr17:7223344-7223365:-	5	2.549307	N	mature,MIMAT0000761
hsa-mir-328	hg38:chr16:67202327-67202349:-	30	15.295845	N	mature,MIMAT0000752
hsa-mir-329-1	hg38:chr14:101026834-101026856:+	1	0.509861	N	mature,MIMAT0001629
hsa-mir-329-1	hg38:chr14:101026835-101026856:+	3	1.529584	N	mature,MIMAT0001629
hsa-mir-329-2	hg38:chr14:101027151-101027172:+	1	0.509861	N	mature,MIMAT0001629
hsa-mir-329-2	hg38:chr14:101027151-101027173:+	1	0.509861	N	mature,MIMAT0001629
hsa-mir-330	hg38:chr19:45639007-45639031:-	1	0.509861	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639010-45639032:-	1	0.509861	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639011-45639032:-	1	0.509861	N	mature,MIMAT0000751
hsa-mir-330	hg38:chr19:45639048-45639071:-	1	0.509861	N	mature,MIMAT0004693
hsa-mir-330	hg38:chr19:45639050-45639071:-	6	3.059169	N	mature,MIMAT0004693
hsa-mir-331	hg38:chr12:95308445-95308466:+	1	0.509861	N	mature,MIMAT0004700
hsa-mir-331	hg38:chr12:95308480-95308500:+	6	3.059169	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308501:+	14	7.138061	N	mature,MIMAT0000760
hsa-mir-331	hg38:chr12:95308480-95308502:+	1	0.509861	N	mature,MIMAT0000760
hsa-mir-335	hg38:chr7:130496126-130496147:+	1	0.509861	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496148:+	1	0.509861	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496126-130496149:+	1	0.509861	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496127-130496148:+	1	0.509861	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496130-130496148:+	1	0.509861	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496130-130496149:+	1	0.509861	N	mature,MIMAT0000765
hsa-mir-335	hg38:chr7:130496161-130496183:+	3	1.529584	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496161-130496184:+	14	7.138061	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496182:+	1	0.509861	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496183:+	2	1.019723	N	mature,MIMAT0004703
hsa-mir-335	hg38:chr7:130496162-130496184:+	25	12.746537	N	mature,MIMAT0004703
hsa-mir-337	hg38:chr14:100874493-100874515:+	1	0.509861	N	precursor
hsa-mir-337	hg38:chr14:100874494-100874515:+	1	0.509861	N	precursor
hsa-mir-337	hg38:chr14:100874552-100874574:+	1	0.509861	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874552-100874575:+	1	0.509861	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874574:+	3	1.529584	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874575:+	53	27.022659	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874553-100874576:+	2	1.019723	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874554-100874575:+	12	6.118338	N	mature,MIMAT0000754
hsa-mir-337	hg38:chr14:100874554-100874576:+	1	0.509861	N	mature,MIMAT0000754
hsa-mir-338	hg38:chr17:81125886-81125908:-	7	3.569030	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125886-81125909:-	680	346.705810	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125887-81125909:-	431	219.750300	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125887-81125910:-	2	1.019723	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125888-81125909:-	8	4.078892	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125889-81125909:-	2	1.019723	N	mature,MIMAT0000763
hsa-mir-338	hg38:chr17:81125924-81125945:-	2	1.019723	N	mature,MIMAT0004701
hsa-mir-339	hg38:chr7:1022955-1022977:-	1	0.509861	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022955-1022978:-	1	0.509861	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022956-1022978:-	2	1.019723	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022957-1022978:-	1	0.509861	N	mature,MIMAT0004702
hsa-mir-339	hg38:chr7:1022989-1023013:-	1	0.509861	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022990-1023013:-	22	11.216953	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022991-1023013:-	1	0.509861	N	mature,MIMAT0000764
hsa-mir-339	hg38:chr7:1022992-1023013:-	1	0.509861	N	mature,MIMAT0000764
hsa-mir-33a	hg38:chr22:41900949-41900969:+	1	0.509861	N	mature,MIMAT0000091
hsa-mir-33a	hg38:chr22:41900989-41901010:+	3	1.529584	N	mature,MIMAT0004506
hsa-mir-33b	hg38:chr17:17813897-17813917:-	1	0.509861	N	mature,MIMAT0003301
hsa-mir-340	hg38:chr5:180015318-180015340:-	1	0.509861	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015318-180015341:-	12	6.118338	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015319-180015341:-	7	3.569030	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015320-180015341:-	3	1.529584	N	mature,MIMAT0000750
hsa-mir-340	hg38:chr5:180015360-180015383:-	1	0.509861	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015361-180015383:-	12	6.118338	N	mature,MIMAT0004692
hsa-mir-340	hg38:chr5:180015362-180015383:-	3	1.529584	N	mature,MIMAT0004692
hsa-mir-342	hg38:chr14:100109651-100109673:+	1	0.509861	N	precursor
hsa-mir-342	hg38:chr14:100109673-100109694:+	1	0.509861	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109695:+	24	12.236676	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109696:+	15	7.647922	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109697:+	2	1.019723	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109673-100109699:+	1	0.509861	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109695:+	3	1.529584	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109696:+	26	13.256399	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109697:+	9	4.588753	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109698:+	5	2.549307	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109674-100109699:+	1	0.509861	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109678-100109699:+	1	0.509861	N	mature,MIMAT0004694
hsa-mir-342	hg38:chr14:100109715-100109736:+	5	2.549307	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109737:+	135	68.831301	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109738:+	217	110.639942	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109739:+	173	88.206037	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109715-100109740:+	7	3.569030	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109716-100109737:+	1	0.509861	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109716-100109739:+	4	2.039446	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109738:+	2	1.019723	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109739:+	14	7.138061	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109717-100109740:+	64	32.631135	N	mature,MIMAT0000753
hsa-mir-342	hg38:chr14:100109718-100109740:+	2	1.019723	N	mature,MIMAT0000753
hsa-mir-345	hg38:chr14:100307876-100307896:+	1	0.509861	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307897:+	7	3.569030	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307898:+	23	11.726814	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307876-100307899:+	1	0.509861	N	mature,MIMAT0000772
hsa-mir-345	hg38:chr14:100307912-100307934:+	1	0.509861	N	mature,MIMAT0022698
hsa-mir-346	hg38:chr10:86264747-86264770:-	1	0.509861	N	mature,MIMAT0000773
hsa-mir-34a	hg38:chr1:9151692-9151715:-	1	0.509861	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151693-9151715:-	1	0.509861	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151694-9151715:-	1	0.509861	N	mature,MIMAT0004557
hsa-mir-34a	hg38:chr1:9151733-9151757:-	2	1.019723	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151756:-	4	2.039446	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151757:-	322	164.175398	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151734-9151758:-	2	1.019723	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151757:-	192	97.893405	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151735-9151758:-	2	1.019723	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151757:-	17	8.667645	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151758:-	4	2.039446	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151736-9151759:-	2	1.019723	N	mature,MIMAT0000255
hsa-mir-34a	hg38:chr1:9151737-9151757:-	1	0.509861	N	mature,MIMAT0000255
hsa-mir-34b	hg38:chr11:111512952-111512974:+	1	0.509861	N	mature,MIMAT0000685
hsa-mir-34b	hg38:chr11:111512987-111513010:+	1	0.509861	N	mature,MIMAT0004676
hsa-mir-34c	hg38:chr11:111513450-111513473:+	1	0.509861	N	mature,MIMAT0000686
hsa-mir-34c	hg38:chr11:111513451-111513474:+	19	9.687368	N	mature,MIMAT0000686
hsa-mir-34c	hg38:chr11:111513484-111513505:+	1	0.509861	N	mature,MIMAT0004677
hsa-mir-34c	hg38:chr11:111513484-111513506:+	3	1.529584	N	mature,MIMAT0004677
hsa-mir-3605	hg38:chr1:33332405-33332428:-	2	1.019723	N	mature,MIMAT0017982
hsa-mir-3605	hg38:chr1:33332407-33332428:-	2	1.019723	N	mature,MIMAT0017982
hsa-mir-3607	hg38:chr5:86620508-86620530:+	1	0.509861	N	mature,MIMAT0017984
hsa-mir-3607	hg38:chr5:86620508-86620537:+	14	7.138061	N	mature,MIMAT0017984
hsa-mir-3607	hg38:chr5:86620509-86620538:+	1	0.509861	N	mature,MIMAT0017984
hsa-mir-3607	hg38:chr5:86620524-86620548:+	1	0.509861	N	mature,MIMAT0017984
hsa-mir-3607	hg38:chr5:86620530-86620560:+	2	1.019723	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620538-86620567:+	1	0.509861	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620540-86620567:+	1	0.509861	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620541-86620567:+	2	1.019723	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620542-86620567:+	15	7.647922	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620543-86620567:+	18	9.177507	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620544-86620567:+	5	2.549307	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620545-86620567:+	7	3.569030	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620546-86620567:+	1	0.509861	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620547-86620567:+	8	4.078892	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620547-86620569:+	2	1.019723	N	mature,MIMAT0017985
hsa-mir-3607	hg38:chr5:86620548-86620567:+	7	3.569030	N	mature,MIMAT0017985
hsa-mir-3609	hg38:chr7:98881700-98881721:+	1	0.509861	N	mature,MIMAT0017986
hsa-mir-361	hg38:chrX:85903639-85903663:-	11	5.608476	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903639-85903664:-	2	1.019723	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903640-85903663:-	12	6.118338	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903640-85903664:-	34	17.335291	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903641-85903663:-	1	0.509861	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903641-85903664:-	36	18.355013	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903642-85903663:-	2	1.019723	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903642-85903664:-	33	16.825429	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903642-85903665:-	1	0.509861	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903643-85903664:-	8	4.078892	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903644-85903664:-	1	0.509861	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903644-85903666:-	4	2.039446	N	mature,MIMAT0004682
hsa-mir-361	hg38:chrX:85903680-85903702:-	1	0.509861	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903680-85903703:-	59	30.081828	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903681-85903703:-	356	181.510689	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903682-85903703:-	83	42.318503	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903683-85903703:-	7	3.569030	N	mature,MIMAT0000703
hsa-mir-361	hg38:chrX:85903684-85903703:-	1	0.509861	N	mature,MIMAT0000703
hsa-mir-3613	hg38:chr13:49996465-49996487:-	5	2.549307	N	mature,MIMAT0017990
hsa-mir-3614	hg38:chr17:56891279-56891304:-	1	0.509861	N	mature,MIMAT0017993
hsa-mir-3614	hg38:chr17:56891281-56891304:-	1	0.509861	N	mature,MIMAT0017993
hsa-mir-3614	hg38:chr17:56891283-56891305:-	1	0.509861	N	mature,MIMAT0017993
hsa-mir-3619	hg38:chr22:46091091-46091113:+	1	0.509861	N	mature,MIMAT0019219
hsa-mir-362	hg38:chrX:50008968-50008990:+	2	1.019723	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008991:+	2	1.019723	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50008968-50008992:+	11	5.608476	N	mature,MIMAT0000705
hsa-mir-362	hg38:chrX:50009005-50009027:+	1	0.509861	N	mature,MIMAT0004683
hsa-mir-362	hg38:chrX:50009005-50009028:+	1	0.509861	N	mature,MIMAT0004683
hsa-mir-363	hg38:chrX:134169381-134169404:-	2	1.019723	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169382-134169403:-	3	1.529584	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169382-134169404:-	7	3.569030	N	mature,MIMAT0000707
hsa-mir-363	hg38:chrX:134169383-134169404:-	3	1.529584	N	mature,MIMAT0000707
hsa-mir-3651	hg38:chr9:92292461-92292484:-	1	0.509861	N	mature,MIMAT0018071
hsa-mir-3651	hg38:chr9:92292488-92292518:-	1	0.509861	N	unannotated
hsa-mir-3651	hg38:chr9:92292531-92292554:-	1	0.509861	N	unannotated
hsa-mir-3653	hg38:chr22:29333176-29333200:-	2	1.019723	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333176-29333206:-	1	0.509861	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333178-29333207:-	1	0.509861	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333186-29333216:-	1	0.509861	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333189-29333218:-	12	6.118338	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333189-29333219:-	6	3.059169	N	mature,MIMAT0018073
hsa-mir-3653	hg38:chr22:29333197-29333218:-	1	0.509861	N	unannotated
hsa-mir-3653	hg38:chr22:29333200-29333230:-	5	2.549307	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333204-29333230:-	1	0.509861	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333216-29333246:-	43	21.924044	N	mature,MIMAT0032110
hsa-mir-3653	hg38:chr22:29333217-29333247:-	1	0.509861	N	mature,MIMAT0032110
